gene_id,mean_padj,mean_FC
ENSG00000099864.18,0.0112976585015127,-1.63014326285253
ENSG00000100029.18,0.0141977322923526,-0.584827944990595
ENSG00000100055.21,0.00172679414975413,-0.917459930307149
ENSG00000100097.12,7.32747674611507e-05,-1.56727137595148
ENSG00000100106.22,4.50832239503841e-09,-1.03479225514937
ENSG00000100109.17,0.000393099867025714,-0.922684897246329
ENSG00000100139.14,0.0186464130454244,-0.652565823167718
ENSG00000100142.16,0.00465389032896964,-0.863223686812682
ENSG00000100216.6,0.000354809744300961,-0.853454672239054
ENSG00000100285.10,0.000351960072911008,-1.74900708630563
ENSG00000100292.18,0.008573442421442,-0.92479654203691
ENSG00000100296.14,0.000557309134152305,-0.721878165335864
ENSG00000100297.16,8.80287899878549e-05,-0.990033658531619
ENSG00000100336.18,0.0104310762165329,-1.72030195471413
ENSG00000100364.19,0.000172151323724091,-1.06185334221934
ENSG00000100410.8,4.07962473718583e-06,-1.2383835419952
ENSG00000100413.17,0.0153804238936348,-0.889994104944713
ENSG00000100417.12,0.00792793522674162,-1.00483955526956
ENSG00000100441.10,0.0121550008059902,-0.529233286239046
ENSG00000100461.18,0.0117280919366736,0.528016982747188
ENSG00000100462.16,0.000249401594440637,-1.05169676759468
ENSG00000100485.12,0.00341224213576691,0.553067441570446
ENSG00000100490.10,0.00214137596791313,1.29312408807746
ENSG00000100591.8,5.91689887923132e-05,-0.922393539170971
ENSG00000100629.17,0.000603117859269179,0.778539694052078
ENSG00000100632.11,0.00015316505986055,-0.767929807400546
ENSG00000100784.12,0.0122889073216729,0.699578719367425
ENSG00000100804.19,2.10104519995184e-05,-1.47874985290629
ENSG00000100823.12,0.00391909538229175,-0.571526490627644
ENSG00000100852.13,0.0126397528811141,0.631969523621758
ENSG00000100938.18,0.000277337531032265,-0.787706525821562
ENSG00000100941.9,0.000205798131988115,0.577402714164287
ENSG00000101166.16,0.00126143082253378,-0.900861277831529
ENSG00000101189.7,0.000476980661343201,-1.2187637086323
ENSG00000101193.8,0.00117970095028698,-0.519011346923274
ENSG00000101220.18,0.000741182910055359,-1.18009000103639
ENSG00000101255.12,0.0240237405300225,-1.15710611284965
ENSG00000101310.17,0.00191768409903398,-0.63546286718282
ENSG00000101336.18,3.65955729821682e-05,-1.35551914702485
ENSG00000101343.15,4.75639901764123e-05,-0.639002528240237
ENSG00000101363.13,0.0149135708753857,-1.28107069464064
ENSG00000101444.13,1.0660304846281e-05,-1.18807183911203
ENSG00000101457.13,7.24119441125675e-07,-1.25911473123324
ENSG00000101474.12,0.0137081340672562,-1.07564572011489
ENSG00000101745.17,0.000203079458322623,0.942757834154079
ENSG00000101751.11,0.00114805087569206,0.882798414646814
ENSG00000101782.15,0.000102554500543527,1.1600417301477
ENSG00000102189.17,0.00191428001976599,0.683377876682956
ENSG00000102543.14,0.00436757580669513,-1.33806702147775
ENSG00000102580.15,9.31618678083295e-10,1.69823651941192
ENSG00000102595.20,3.7298810965969e-06,1.5483507574573
ENSG00000102699.6,0.000149037180492548,-0.612474049590401
ENSG00000102753.10,2.33622585740168e-06,0.906251374852253
ENSG00000102837.7,4.85345677497334e-06,-4.00106101455272
ENSG00000102870.6,0.0174860392066526,-0.988464443854704
ENSG00000102871.16,0.00818497589114445,-1.01057843384486
ENSG00000102879.16,7.73208266206397e-05,-0.974898753129211
ENSG00000102882.12,0.00735257120019263,-0.677371356856975
ENSG00000102898.12,0.00243017548465625,0.902172136511226
ENSG00000102900.13,0.0142054477178194,-0.738317078336015
ENSG00000102904.15,0.0170905594280425,1.59185800171178
ENSG00000102974.16,0.000884021050758267,0.47999984806261
ENSG00000102978.13,0.00306053362888133,-0.755533147072887
ENSG00000103018.17,4.46592641343569e-05,-1.05957356590247
ENSG00000103111.15,0.000384555986090934,-0.712467429012352
ENSG00000103152.12,0.010966964352772,-0.948045773377126
ENSG00000103222.20,0.000323177436405875,0.903476055905236
ENSG00000103248.19,0.0192065025217285,-0.983280546726712
ENSG00000103275.21,0.00331171848125396,-0.439951085300803
ENSG00000103313.13,0.000117326836266545,-1.37013321967557
ENSG00000103381.12,0.00265905056731342,-0.829614358694798
ENSG00000103415.12,0.00806840274620869,-0.62449026495214
ENSG00000103495.14,0.0126030241247063,-0.424815388969875
ENSG00000103496.15,0.000393567323181152,-0.858987255338398
ENSG00000103549.22,1.9564558348361e-05,-0.739083751484682
ENSG00000103591.13,0.00125943825305814,-0.549058315408074
ENSG00000103642.12,0.00206696518652007,-0.986788238625442
ENSG00000103888.17,0.0100741471684841,1.86261949959615
ENSG00000103966.11,0.000107380381806907,-0.965802302414623
ENSG00000104064.18,0.00811749013167684,0.554693831073353
ENSG00000104093.14,0.00910887675110853,-0.707055515938597
ENSG00000104131.13,1.27609074801766e-09,1.57288891089916
ENSG00000104142.11,0.000126007341953224,-0.994845294977614
ENSG00000104205.16,0.0117008877195058,-0.982402896539313
ENSG00000104218.16,0.000171977178085263,0.838373522506883
ENSG00000104325.7,3.17537500992008e-05,-0.949407153708934
ENSG00000104388.15,0.0097131519413077,-0.421730318573678
ENSG00000104412.8,2.28787418263621e-09,1.39316042097362
ENSG00000104419.17,2.48785977343712e-06,-1.11045476754251
ENSG00000104518.11,0.000696706598246941,-1.06769762176353
ENSG00000104522.16,0.000222032010688802,-1.30666394448323
ENSG00000104613.12,0.0156480436559909,-0.507877524276598
ENSG00000104679.12,0.0079319181744696,-0.837179672995548
ENSG00000104763.20,0.00747665559262066,0.999949831267534
ENSG00000104812.15,0.00577000192174071,-0.841041528272528
ENSG00000104824.18,0.00764421674498663,-0.457275476979667
ENSG00000104884.17,0.0233052644383414,-0.831704686673183
ENSG00000104969.11,0.00121984159296078,-0.759877594554455
ENSG00000104980.8,0.000681006461140898,-1.05423914600653
ENSG00000105011.9,0.000316634952209535,-2.07758367462271
ENSG00000105171.10,0.00122516546179671,-0.917293148947945
ENSG00000105173.14,3.93878151939598e-05,-2.4562357979052
ENSG00000105220.17,0.00831270646428766,-0.659393483750709
ENSG00000105323.17,1.79933218140034e-06,-0.568159009915962
ENSG00000105341.19,0.00199383010745689,-1.12107166581649
ENSG00000105372.8,0.0123324953405492,-0.700631431905459
ENSG00000105374.10,5.03975920022344e-05,-1.60225106192714
ENSG00000105379.10,0.000347424432042275,-0.880699044272588
ENSG00000105617.4,0.0100327667285866,-0.861974297282799
ENSG00000105639.20,2.54853093781791e-07,-0.985064339063608
ENSG00000105643.11,0.0159666632473575,-0.582269964925025
ENSG00000105669.14,3.75559749665598e-06,-0.883874805298096
ENSG00000105671.12,0.000168653518538207,-1.16912022916773
ENSG00000105700.11,0.000350975093309376,-0.67751903869869
ENSG00000105711.14,0.0127144627089019,1.21885443186112
ENSG00000105723.13,0.0215079224999064,-0.420930670076583
ENSG00000105755.8,3.54829070598113e-05,-1.8276402646552
ENSG00000105821.15,5.4169720040986e-09,1.20615449290015
ENSG00000105889.16,0.00695837068144757,1.43111954950121
ENSG00000105926.16,0.004730775516228,0.848902690542089
ENSG00000105953.15,0.0150301320692828,-0.407346827148877
ENSG00000105983.23,1.54614471493908e-07,1.34339048136473
ENSG00000106012.18,0.00215961353946811,-0.736055553381933
ENSG00000106153.13,2.18916597493323e-05,-0.711820467012945
ENSG00000106261.17,0.00167619232378749,-0.597653248445544
ENSG00000106266.11,0.00172693091564407,-0.988910661765969
ENSG00000106299.8,0.0101589768281853,-0.776928598750029
ENSG00000106348.18,2.59052890565997e-07,-1.49949738083429
ENSG00000106355.10,0.000106652125493376,-1.02630880595162
ENSG00000106392.11,0.006928627819206,0.817581091832428
ENSG00000106443.17,1.38584261113489e-05,0.840750908652256
ENSG00000106462.12,0.000872478904124,1.00800960682551
ENSG00000106554.13,9.26024116706705e-05,-0.812603039773849
ENSG00000106565.18,0.0099494064378566,-1.67517710940315
ENSG00000106605.11,0.000270525341127754,-1.25760658076227
ENSG00000106609.16,0.00887427475553644,0.659795630530071
ENSG00000106628.12,0.00379836160616911,-0.961130842307153
ENSG00000106636.9,3.01516756823805e-07,-1.01903980506616
ENSG00000106683.15,0.0177018468317301,-0.598539890403833
ENSG00000106771.13,0.0161688192897423,0.565090415449245
ENSG00000106785.15,0.00226503153517084,-1.08969641973735
ENSG00000106991.14,0.00181348389352097,-1.1894200515699
ENSG00000107140.16,0.00903948588273619,-0.781751264304147
ENSG00000107175.12,0.0018455067881321,-1.01950484177363
ENSG00000107281.10,0.0156582599070768,-1.50126494907381
ENSG00000107651.14,0.00558390093685712,-0.573028694272463
ENSG00000107796.13,0.000314985037099981,-1.69149586640841
ENSG00000107819.13,0.00496666358723258,0.701489082590679
ENSG00000107929.15,0.0130716339146032,-0.424475565388728
ENSG00000108175.18,0.000309106962087227,-0.73234094809038
ENSG00000108244.17,0.0100581380908132,-1.77410177958461
ENSG00000108306.13,0.00196112540463142,0.687123029266154
ENSG00000108370.17,0.00990471021773608,1.27263903383929
ENSG00000108424.11,6.19823988015575e-10,-1.03194493055004
ENSG00000108510.10,0.00123228690800281,0.364355914470149
ENSG00000108528.14,0.000210098381431231,-0.914582476721671
ENSG00000108578.15,0.000830443636171076,-0.938133393895738
ENSG00000108587.16,0.00986622266103779,0.48990053827972
ENSG00000108671.11,1.8877206788175e-05,-0.748112094118215
ENSG00000108679.13,0.00495093550492673,-1.79616711891104
ENSG00000108691.9,1.96125434376988e-05,-3.30872793184551
ENSG00000108774.15,0.00418413808857572,-0.520210001994816
ENSG00000108788.12,1.76393682608389e-07,-1.05292395239574
ENSG00000108798.9,0.00580363945120655,-1.0339823252502
ENSG00000108799.13,0.0237739563657617,0.440746146981611
ENSG00000108826.16,0.0032220555539361,-1.10679215064788
ENSG00000108828.16,6.51162849258583e-05,-1.37289687356124
ENSG00000108848.16,0.00042430074542211,0.874246574853064
ENSG00000108950.12,0.000139260410702466,-2.74245901295271
ENSG00000109046.15,0.0313906664455642,-0.488040288255913
ENSG00000109111.15,0.00199118962486673,-0.421084094378375
ENSG00000109113.20,0.000317398546722111,-1.81857932002349
ENSG00000109180.15,0.0018205717892286,0.631673331388828
ENSG00000109184.15,0.0137807631533395,0.712223695045442
ENSG00000109270.13,0.0123708364122633,-0.727014230075854
ENSG00000109323.11,0.0014884482575446,0.803447453793293
ENSG00000109381.20,0.0028050795839052,0.576310463728927
ENSG00000109445.11,0.000635716508048911,-0.869136033174514
ENSG00000109606.13,0.00181798080398229,-0.556215972865115
ENSG00000109670.16,0.00090081168240528,0.673739733578611
ENSG00000109674.4,0.00712035232591329,0.905221303412292
ENSG00000109680.11,0.00719230588214656,1.23229349943037
ENSG00000109814.12,0.00134386899485472,-1.09776236806016
ENSG00000109881.17,0.003221401853897,-1.50372437260468
ENSG00000109919.10,0.014734142287686,-0.504271989422594
ENSG00000109956.13,0.0153814294556324,-1.942925651754
ENSG00000110048.12,0.000695033290292444,-0.560246166961169
ENSG00000110066.15,0.00219584390634601,0.420954836928451
ENSG00000110075.15,0.000123698320976778,0.402856030446807
ENSG00000110104.13,0.00100880954700351,-1.25503548642145
ENSG00000110442.12,0.00617686372491087,-0.804641466266655
ENSG00000110446.12,0.00103750966511038,-1.07733283929882
ENSG00000110619.18,0.00217153475071213,-0.687386970764625
ENSG00000110711.11,0.00813259378888313,-0.780204733004386
ENSG00000110717.13,8.65623087687635e-05,-1.13098946918726
ENSG00000110756.18,0.00784242377422746,-0.542278414962424
ENSG00000110871.15,0.0055510307436235,-0.893300274188245
ENSG00000110921.14,0.00791446295813809,-2.04360265973997
ENSG00000110931.19,1.95788093073808e-05,-1.17618018287625
ENSG00000111247.15,0.0015751424132116,-2.1267802415977
ENSG00000111335.14,0.0106959242543376,-1.28229564977186
ENSG00000111361.13,0.0142212550852189,-0.575288539440578
ENSG00000111412.6,0.0162319906036701,-0.625944798510986
ENSG00000111530.13,0.000122952095670931,-0.736265385453339
ENSG00000111602.12,4.82478566083912e-05,-1.38382710638375
ENSG00000111652.10,0.0162542156146934,-0.6709858611847
ENSG00000111665.12,0.00245681108468764,-2.09891955636734
ENSG00000111669.15,1.34856003506073e-08,-0.821752300034338
ENSG00000111679.17,0.00117802511866191,-0.690646334833998
ENSG00000111785.21,7.83286821353284e-06,1.42727668952678
ENSG00000111837.12,0.00763943317815009,-2.14116276270755
ENSG00000111845.5,0.00588253062771762,0.719441938374703
ENSG00000111859.17,0.0060519974791834,-0.57181239745248
ENSG00000112039.5,0.0124106986811424,-1.62287812659895
ENSG00000112062.11,0.00604693040684369,-0.838398406093468
ENSG00000112079.9,7.32745143501294e-06,0.564319809584578
ENSG00000112110.10,0.00131126587839742,-0.736955960029058
