"ENSG00000184640.20"	"ENSG00000164104.12"	"ENSG00000167658.16"	"ENSG00000089327.15"	"ENSG00000103653.17"	"ENSG00000123144.11"	"ENSG00000178209.16"	"ENSG00000026508.20"	"ENSG00000105373.19"	"ENSG00000244642.3"	"ENSG00000108518.8"	"ENSG00000104964.15"	"ENSG00000148773.14"	"ENSG00000137710.17"	"ENSG00000106948.17"	"ENSG00000096060.15"	"ENSG00000104529.18"	"ENSG00000124942.14"	"ENSG00000184863.11"	"ENSG00000180596.7"	"ENSG00000127184.13"	"ENSG00000204628.12"	"ENSG00000133112.17"	"ENSG00000201822.1"	"ENSG00000124172.10"	"ENSG00000172493.23"	"ENSG00000168918.14"	"ENSG00000286522.2"	"ENSG00000204469.13"	"ENSG00000187514.17"	"ENSG00000143401.15"	"ENSG00000137497.18"	"ENSG00000105698.16"	"ENSG00000156265.16"	"ENSG00000019582.16"	"ENSG00000152818.18"	"ENSG00000196205.8"	"ENSG00000187837.4"	"ENSG00000147677.11"	"ENSG00000111640.15"	"ENSG00000076928.18"	"ENSG00000163563.8"	"ENSG00000198160.15"	"ENSG00000265972.6"	"ENSG00000118680.14"	"ENSG00000198604.11"	"ENSG00000150593.18"	"ENSG00000184357.5"	"ENSG00000189060.6"	"ENSG00000196531.14"	"ENSG00000103187.8"	"ENSG00000124795.17"	"ENSG00000072786.13"	"ENSG00000138772.13"	"ENSG00000198624.13"	"ENSG00000058272.19"	"ENSG00000197043.14"	"ENSG00000065978.19"	"ENSG00000169564.7"	"ENSG00000116539.14"	"ENSG00000123416.15"	"ENSG00000034510.6"	"ENSG00000026025.16"	"ENSG00000165757.9"	"ENSG00000090376.11"	"ENSG00000184922.14"	"ENSG00000135821.19"	"ENSG00000115993.13"	"ENSG00000100906.11"	"ENSG00000134516.18"	"ENSG00000197694.18"	"ENSG00000065000.19"	"ENSG00000117724.13"	"ENSG00000099331.14"	"ENSG00000196498.13"	"ENSG00000131149.19"	"ENSG00000100353.18"	"ENSG00000170004.18"	"ENSG00000134333.14"	"ENSG00000187239.17"	"ENSG00000114942.14"	"ENSG00000087086.15"	"ENSG00000122862.5"	"ENSG00000185811.19"	"ENSG00000173020.11"	"ENSG00000172081.14"	"ENSG00000270647.6"	"ENSG00000104894.12"	"ENSG00000204472.13"	"ENSG00000201098.1"	"ENSG00000130592.17"	"ENSG00000084070.12"	"ENSG00000119801.13"	"ENSG00000096384.20"	"ENSG00000168298.7"	"ENSG00000185201.17"	"ENSG00000186517.14"	"ENSG00000079246.16"	"ENSG00000159256.13"	"ENSG00000171608.16"	"ENSG00000143321.19"	"ENSG00000148180.21"	"ENSG00000081320.11"	"ENSG00000134954.14"	"ENSG00000167978.17"	"ENSG00000131018.25"	"ENSG00000121691.7"	"ENSG00000131016.17"	"ENSG00000174718.12"	"ENSG00000065613.15"	"ENSG00000198771.11"	"ENSG00000148730.7"	"ENSG00000166750.10"	"ENSG00000005810.19"	"ENSG00000055163.20"	"ENSG00000119314.16"	"ENSG00000158195.11"	"ENSG00000155096.15"	"ENSG00000183283.16"	"ENSG00000167996.16"	"ENSG00000144028.15"	"ENSG00000021355.13"	"ENSG00000169499.15"	"ENSG00000143545.10"	"ENSG00000187764.12"	"ENSG00000198830.11"	"ENSG00000163374.20"	"ENSG00000163737.4"	"ENSG00000135046.14"	"ENSG00000103769.10"	"ENSG00000196230.14"	"ENSG00000137460.10"
"cfrna_kd_59"	8.95066558464219	7.22996582741827	10.8784413109029	7.55385295800351	7.31025669379486	7.80697504021582	7.76207261397642	7.14490951759719	8.55006842800119	7.45849846580143	8.67025989302697	7.99331141824298	5.68803228195587	6.5701845629694	8.21763890269813	6.83278885446645	9.15961137603829	9.7333107114806	7.32578923718782	7.31025669379486	8.83632596854117	9.90297213325217	11.9902638375679	7.71572306120817	8.16690080830812	6.7658352838304	6.93783774985953	6.40344035193519	7.4300496352954	10.4148304283972	5.82841877912424	7.57997371507997	7.65560281856386	5.73644067545476	8.38973768949099	8.71213093705618	8.25049777694797	7.35635876491472	8.07815066944208	9.06123551004819	7.34115541249512	7.45849846580143	6.81081841521459	9.15961137603829	7.35635876491472	6.85442610350859	7.47251427543978	7.03568967475343	6.10935476632972	10.1161785225914	9.64653889253936	7.22996582741827	8.36744561725741	5.95582689156243	7.63083265301382	6.81081841521459	7.45849846580143	9.74199623622936	8.08727591206221	6.78850424374077	7.97375946525169	9.54431353895368	9.781851179935	8.55665048981936	6.67137042805321	7.87180539700412	7.45849846580143	9.39076146707723	6.10935476632972	7.71572306120817	8.5826821947907	7.14490951759719	5.91464573089076	7.4300496352954	7.75062451208529	6.67137042805321	7.57997371507997	8.2423530640519	6.28024799845724	7.40102567446836	8.96062414759338	10.2500662843621	6.34318779238052	8.05972483111603	7.77343031349406	7.48639461866807	8.27465919716153	7.32578923718782	8.33717597074621	10.2130636535568	8.56320262811822	7.32578923718782	6.59616442641808	8.96062414759338	8.07815066944208	7.17954022649393	8.91012891615852	6.62167770682465	7.16232951217844	6.8757402218533	6.8757402218533	6.43263012443591	7.86120117428829	9.0887377082385	7.87180539700412	7.55385295800351	6.24769150617458	6.48926357098711	6.78850424374077	7.17954022649393	7.96388298673492	7.40102567446836	7.78469903144069	6.8757402218533	8.12320935221212	6.62167770682465	7.45849846580143	6.64674110472639	7.09134096126258	11.3272575339819	7.34115541249512	6.62167770682465	7.1272750531071	7.50014210053452	6.69558065537931	7.4300496352954	7.54061232417413	7.8179850101062	7.32578923718782	7.01664763281599	7.83975534954488	7.4443445069712
"cfrna_kd_45"	8.88400179177852	6.79065357041278	10.7403787649301	7.81481486380621	7.4032926942593	7.58226749566482	8.17356121064815	7.74139970695289	8.49182766890229	7.60155382717421	8.31253417581836	7.97610242024355	6.3452201356209	6.74493860116842	8.08507501680212	6.55910646192603	8.83332180939908	9.56812375532992	7.02840062096396	7.37366501882066	8.45347562395262	9.6930328552778	11.8541851526021	8.06207695988839	7.92602244596695	6.66122746675108	7.27291867752484	6.03663405645793	7.6331335025681	10.5068087310289	6.62378670743182	7.49556600100965	7.50242431511107	8.51232459129606	8.69075933897769	8.54585131863181	8.014948525096	7.36616153998705	7.72976490889014	9.08889535196223	7.36616153998705	7.60792551497275	6.50515296037658	8.54585131863181	7.29680373003846	6.51883494524158	7.56271880037766	6.49133764634366	6.05568125778128	9.91444262464947	9.66433151042555	7.03789184399409	8.14320564637483	5.29139790606198	7.74139970695289	6.96013766143899	7.35103584574037	9.26625523581736	8.01973140269974	7.24044019654685	7.55614301835313	9.32727714939356	9.88200977490714	9.00462209383168	6.36053046525916	7.52280494620773	7.24044019654685	8.99737184661825	6.67349185711737	7.46077441154424	8.50211257067688	6.95011419727146	5.78503571071702	7.43948753897916	7.41788031854682	6.94001993634609	7.46780048455914	8.25692404137534	6.67349185711737	7.64557363207038	8.75522993341776	9.46853644933668	6.36053046525916	7.80929867329602	7.50242431511107	7.25677139594815	8.07132031026811	6.8989142506951	8.02449844256543	10.1297393677544	8.24063298893083	7.43948753897916	7.55614301835313	8.78641527167983	7.68226086789135	6.95011419727146	8.69075933897769	7.30467783203382	6.84581029228382	7.22392081448856	6.81297284038457	6.61108409011797	7.98591266585814	9.28026181146217	8.33188593055448	7.19877919611501	6.03663405645793	7.11163719144161	6.86728949646846	6.88845029824698	7.67621097439472	7.08442598601388	7.74139970695289	7.16455583524256	7.78701992311246	6.7332769766983	7.24044019654685	6.53238619234385	7.35103584574037	11.6612886756266	7.37366501882066	6.55910646192603	7.19877919611501	7.38855530209461	7.2072088338989	7.21558918109802	7.34341278554634	9.5794955704231	7.66403427410488	7.57578076812024	8.00050380235678	6.79065357041278
"cfrna_kd_118"	8.77723943450428	8.1522269238621	10.7449974385668	7.6670868747635	7.23452598139162	7.33362732071758	7.38257563342134	7.38257563342134	8.2506629936856	7.32209042017296	8.8133088876517	7.86533752906189	7.14563640902386	6.44361969469419	8.20542267126233	6.25261196408322	8.72284406001814	9.4068623711933	6.70403898413389	8.19072483733422	8.49066460891399	9.70807206789079	11.7059517618799	8.37286835619073	8.11489779800117	7.18440902147952	7.40461613031273	7.58266606822487	7.66404700885056	10.5293232601841	7.55009625330014	7.62705821511723	7.28691234109991	7.87588143350489	8.40596135660331	8.3784369091237	7.9249362288182	7.89932647475699	7.75826987685322	9.6707591380783	7.33362732071758	8.11934001702659	6.82924690029791	8.57390325661185	7.717804847977	6.71588721875724	7.65488865317455	7.9121883182517	7.05552141637105	9.92958239726733	9.16423768166351	7.6791824681021	8.29256056609783	6.7905880527464	7.2013101491889	7.13687587700356	7.72365574423559	9.52615578677621	7.83323413542758	6.94936473849227	8.05818187564698	9.34472142996074	9.32660085551812	7.96745348889714	6.16831594262463	7.5133955256317	6.74508359971823	10.7145210880111	6.13312734908486	7.66100070161203	8.06510692629109	7.32594637120719	6.7905880527464	7.79762752153362	7.50322133950554	6.80174077746127	7.42990949249016	8.11489779800117	7.09677645322448	7.78928392556612	8.97268534946215	9.18344303397319	7.33362732071758	8.02067496704965	7.90962512931362	7.37142715003248	8.00635406406989	7.11473719246247	8.10148832106105	9.72273110330315	8.52788320591142	6.85623273295034	7.2948045892345	8.43475255510588	8.39867276185928	6.83468504905428	8.66327783834708	7.2669895893694	6.95436493245824	7.10128780494275	7.74106694620463	7.38257563342134	7.56321290090531	9.0221225915033	8.26275859028761	7.30656212821584	7.11026808557417	5.75702068620881	6.80174077746127	6.80174077746127	7.93253112389332	7.46528699038169	7.71487044843524	6.88795635495495	8.20542267126233	6.91386473058045	7.16730616232335	6.64946643329861	7.20550446907184	11.0878412495384	7.59229478233042	7.58588281316298	7.2589423363848	7.42272817541713	6.52012629188507	8.63564837671336	6.63704955807083	9.13603711401484	8.18225823786911	7.27499193371969	8.09924121720057	8.00154859488075
"cfrna_kd_43"	8.7937635003533	7.19262008480724	10.3872452051944	7.34153423231732	7.45239130386165	7.43040187329422	7.88287151202601	7.09336213784669	7.89361468410436	7.37518787356717	8.55546291226644	7.81101478685562	6.45631508613125	6.72606039636591	8.14952250234705	7.26071989503438	8.73728250251565	9.39111966074188	6.72606039636591	7.25238224342115	8.6042024065717	9.46971657018725	11.5974204904161	8.10401052718845	8.0838329887142	7.03941144801775	7.50008366113869	5.98673264049322	7.69499191303357	10.487150793925	6.93893886926094	7.43531759935442	7.60411562212642	7.26625151640607	8.95017522476168	8.42833813914608	7.75515535749055	7.49067104795307	7.68471531639145	9.12125399503354	7.15433539243075	7.75711809598915	6.4994832312237	9.07249961049591	7.63860470853941	7.05868595350165	7.3389125011537	6.92148478540644	6.15326266441445	9.73830002572184	9.64347708389007	7.41803841411415	8.13300131618458	5.25907896931106	7.75122182665432	6.8383288068351	7.16029234578102	9.64135640716068	7.98852740874729	6.78523279185885	8.13148994894262	9.87136536840718	9.57457523839402	8.23925543521248	6.83460108299325	7.62576808510284	7.13025671127692	8.81932010538232	6.81202785393334	7.5754707392584	7.89539744086297	7.07770429974945	5.8953568552926	7.55755503820274	7.71532735528899	6.66010994657455	7.30707224257045	7.79772875124952	6.60855989594058	7.64709921208986	8.42587491170477	10.2132978154395	6.33961389086189	8.05541967519916	7.69089008415248	7.52334883034225	7.96495519183544	7.44265977527083	8.59874611400088	9.8197903007271	8.31709321276686	7.68677652015291	6.9073663398935	8.82773927908502	7.63220072614932	7.51408792984275	9.09437197712317	7.02641599593852	7.05868595350165	7.1513476005829	7.14535325563913	6.24103762308436	7.87746969796523	8.79757837057643	8.27117152208556	7.11499933353034	6.24669888424408	5.6837561779366	6.61292785546859	6.95275024024952	7.85015218866917	7.20419711728904	8.30775766412369	7.25516685112506	7.86296492715527	6.72606039636591	7.33101844054893	6.45631508613125	6.96642941941379	11.7471567678679	7.24118941298064	6.6685228322997	7.60411562212642	7.19262008480724	6.55506912514317	7.55529978720392	6.68520082642856	8.29836122442269	7.55980675494778	7.23273706812985	8.00513146273343	6.99005746266494
"cfrna_kd_48"	8.62503184789357	7.51047472468911	10.7525315196339	7.60205031591397	7.26905996148141	7.3506053638223	8.10895945297363	7.83497004075721	8.48071744414088	7.49622066882576	8.4166726931015	7.94391719826496	6.55951441944475	6.29768773867221	8.11518334275171	6.69949689611394	8.94786520063092	10.2250723845983	7.0520482303227	7.39739684426258	8.42170154814877	9.59529533098946	11.7925177690458	8.52578255510024	8.20253158999632	6.81161669858666	7.366372644516	6.17040315790793	7.53856540682478	10.2315265340963	6.38353044784274	7.33466290015893	7.22359575232394	6.06999837294876	9.16726302239475	8.33639379928129	7.85742937358625	7.61529687371591	7.84998181588737	8.97034056205003	7.53392160488644	8.4758907238732	6.66577185247282	9.5524003804024	7.5292627437591	6.97172904650676	7.32930913575269	6.61363599384421	6.61363599384421	9.82130831673614	9.49989670240411	7.22359575232394	8.19079393840093	5.41676224383744	7.39739684426258	6.9990063800873	7.18259618629682	9.54781001311626	8.10583739103705	7.02577313523836	7.44271102876856	9.4379862718787	9.54320498978408	7.94741046684868	6.53165978364473	8.02880211199269	7.25217937916399	10.1067931384305	6.81161669858666	7.60205031591397	8.14894205299946	6.89391569304189	7.0520482303227	8.13675752741681	7.62406056971112	6.76464120148038	7.54319424701604	8.0221925081981	6.31964294428275	7.6797581782169	8.88555323879421	9.75714341059179	6.64860474571052	7.96475075544952	7.86113874607458	7.78115983082337	7.87588134275606	7.61089490585104	8.26263233855096	10.0429907574571	8.44658588608247	7.79286124561875	6.78832240621757	8.57626135228517	8.01222085276372	7.24650806379807	8.92503393946516	6.80389413535184	7.17066329271368	7.21780999160462	7.14038883096729	6.06999837294876	7.91922399222058	8.85428730396692	8.68271543886442	7.27464294887799	6.51278148096716	6.15823906041681	7.66284914214506	6.79612952645701	7.87954351106689	6.92981154063497	7.36113611014279	7.12191216692759	7.81979997707301	6.86453490669202	7.407590995029	6.30870807484931	7.33466290015893	11.3349393700768	7.33999676108722	6.84961459972709	7.37678873667133	7.49143770848086	6.95092396760367	7.13425639050852	6.98543276085332	9.14463913973912	7.37678873667133	7.01912826018991	7.29676005920392	8.00553450162151
"prevail_cu_cfrna_223"	7.14476588183881	7.12398016655293	8.49846393069399	6.40425896132785	6.92192842646127	6.92192842646127	6.5366753071279	7.796807545292	6.25814645605745	7.20537249407886	8.7890848911688	6.62845763954379	6.50471321346466	7.31940071508869	7.18545378041764	7.05974881549675	7.18545378041764	7.88572938728198	7.01526834540538	7.42502865587316	6.94584103038781	7.92221847458073	9.98472171910027	5.75385457739701	6.99249844394991	6.94584103038781	6.40425896132785	6.33309316570921	6.82206088032388	10.1704030925082	6.82206088032388	6.09508736545131	6.96936008336331	7.10288830393689	8.09195722284415	7.45857856181708	6.17898357854894	7.53917664386985	6.47201387419976	9.4059635958652	5.95897227648115	8.8783807325549	7.50747802130542	9.34013780602853	8.24377991547095	7.2635197881286	6.89760874395981	6.6865101199821	6.33309316570921	8.82803367570346	9.73104273094834	7.71595349027344	7.68795939798891	6.82206088032388	7.0376814358946	7.53917664386985	6.00583619783515	9.10141190821624	8.00392562296934	6.82206088032388	8.12362923929103	7.78364357831089	8.51447435368516	6.94584103038781	7.57019095315994	6.5366753071279	8.30029449390195	9.41451766957903	8.50649137590741	6.8728677385093	6.71467171921273	6.47201387419976	6.29611792774608	7.05974881549675	6.17898357854894	6.96936008336331	5.63855527141973	7.2635197881286	7.0376814358946	7.12398016655293	7.39067592951477	10.1779583860187	9.16363115496145	6.96936008336331	6.65778001369464	7.58545063663589	6.74228715340614	7.1652542719045	7.52341476181538	8.72173643431241	8.46589937322581	7.94604047884682	8.15461962342482	8.16480330357009	7.2635197881286	9.62447793566744	8.17491547868909	7.0376814358946	7.8355917480731	6.74228715340614	7.49136248190311	6.84769039693039	8.07044877513064	7.8355917480731	7.75694861206593	7.65940942199613	6.56793319006012	7.82277950741148	8.11314911274939	7.1652542719045	6.6865101199821	7.05974881549675	6.59851769355059	6.82206088032388	6.74228715340614	7.42502865587316	7.2635197881286	7.01526834540538	8.29102802752297	12.217512187638	5.86021510702129	7.64491896725282	5.69741982776455	6.82206088032388	7.50747802130542	6.74228715340614	7.40795505119407	10.3792557915764	6.82206088032388	8.27231433468499	7.3010145896814	7.14476588183881
"prevail_cu_cfrna_342"	6.80774764431453	7.18451891640607	7.91502698984803	7.72922170948022	7.54829503112955	7.26502779407471	6.7528129638789	6.7528129638789	6.57401833460538	7.83831459562139	9.09079016829978	6.7528129638789	6.13005950979559	6.96089881172533	7.58007561251308	7.00850609546449	6.91165107679764	7.41363723099343	6.63614754785768	8.18654600060128	6.50904577203815	7.75728038798095	9.4919298000061	7.6111685301909	7.09921578149698	7.54829503112955	6.36941622521085	6.50904577203815	7.22533850414056	11.1365106841214	6.44095216400238	6.13005950979559	8.01133631206583	8.56517568553969	8.22720911251364	7.48254374182408	6.44095216400238	7.67140649045314	6.44095216400238	9.36110603919482	6.50904577203815	8.20702105234176	6.57401833460538	9.05737131763633	7.70060466099445	6.50904577203815	6.91165107679764	7.41363723099343	7.48254374182408	7.78480213409159	9.57298611963718	7.48254374182408	7.34125569148548	5.84115374182411	6.13005950979559	7.3779027172087	6.44095216400238	8.902876229635	7.67140649045314	6.86064459298794	8.12331413042019	8.28612919866721	8.41490500736207	6.36941622521085	6.44095216400238	5.9442693261892	8.2667557191861	8.034439451794	8.74389222412739	6.29406326513812	6.57401833460538	6.29406326513812	6.04025445874656	7.48254374182408	7.48254374182408	8.24711812789161	5.9442693261892	7.91502698984803	5.84115374182411	6.36941622521085	6.96089881172533	10.7009406023673	9.04605734286094	6.69567515500311	7.14250229794429	6.86064459298794	6.69567515500311	7.14250229794429	6.91165107679764	9.63470328126113	7.81180717055905	7.88990786700807	7.86434246508142	7.54829503112955	7.26502779407471	8.74389222412739	7.72922170948022	6.57401833460538	7.18451891640607	6.21445238577357	8.39719827816983	8.46675595161199	7.54829503112955	7.48254374182408	8.01133631206583	7.48254374182408	4.74240496293376	7.48254374182408	6.86064459298794	6.57401833460538	6.44095216400238	6.44095216400238	6.44095216400238	6.91165107679764	5.32720817695993	7.34125569148548	7.34125569148548	7.34125569148548	8.64235074045645	12.3652588680415	6.04025445874656	7.86434246508142	6.91165107679764	6.96089881172533	8.2667557191861	6.96089881172533	7.3036480583599	11.2344339811365	5.60839334661887	8.58094482766096	7.81180717055905	6.44095216400238
"prevail_cu_cfrna_205"	7.53028658812781	7.81579944895775	9.54206339943048	6.57454237659111	6.85343034960527	6.46793559748121	6.22709758391468	7.17357697382276	7.33310571450872	5.89523708016158	8.79515169983542	7.05029918091783	7.01303478050967	7.86876159985533	7.27140733899683	6.52224041505967	7.8265489990751	8.15967368292842	6.4114653902569	8.00745620671765	7.37769832923295	8.8114598137446	10.5948148333758	5.51377791479963	7.03178831047472	6.89503402647023	6.52224041505967	7.08661770064517	7.12203752543177	10.3396170392782	7.40667511429393	6.59998811252239	6.52224041505967	7.23953334619474	7.85832398694714	7.71525778787965	6.59998811252239	7.88941239763783	7.25555891127779	9.52897686039357	6.15985602431429	8.20154388879114	6.91538996980985	8.91066939377035	7.92984566321349	6.95525185585327	7.13942421471811	7.19035282094589	6.32229175750075	9.38388347436599	9.13023074402357	7.73821562354968	7.34812442209891	6.05252983604507	7.10443714043876	7.23953334619474	6.64955211768286	9.33959826021572	7.65620645732793	6.69744681157402	8.49206333690192	8.27397332190639	8.62104096538523	6.78865830091045	6.38236182454782	6.72080303208317	7.74955855269866	9.78157610369008	8.20977382036018	6.69744681157402	7.30258823912631	6.74378237357266	6.95525185585327	6.93545991300493	6.97477346419057	6.72080303208317	6.78865830091045	7.40667511429393	7.36298755811802	7.22332661382279	7.94964413596515	10.0432306546302	8.87490783903931	7.43507852902965	6.85343034960527	6.91538996980985	7.40667511429393	6.87438372935352	6.72080303208317	7.8996277148708	7.70363994608944	7.28708252551603	7.76081272173868	8.33543331472474	8.03551426060808	8.20977382036018	7.92984566321349	7.39225984348119	6.85343034960527	6.52224041505967	7.37769832923295	7.13942421471811	7.79405633366862	8.37986663290449	8.11654962109835	7.64409945821994	6.72080303208317	8.83823663506083	7.33310571450872	7.37769832923295	7.08661770064517	6.91538996980985	7.36298755811802	6.97477346419057	7.23953334619474	7.31792812581072	7.06857364123403	7.05029918091783	7.87912404418073	11.7437899334663	7.01303478050967	7.73821562354968	6.69744681157402	6.95525185585327	6.83216476010565	7.56923439643645	6.38236182454782	9.81699862682909	7.34812442209891	7.99798066708092	8.0900413628001	7.03178831047472
"prevail_cu_cfrna_318"	7.11254430748655	10.3906042283241	9.19375172020855	5.50073605537822	5.9408495825871	7.33334666946842	6.30370594971685	5.60083916905082	6.65004281895968	4.65086882734122	9.7537414388403	6.28909641636954	8.89310230160266	6.41543701740541	6.44204218137653	7.19258390785849	8.24353053044677	7.34038597837231	6.49379800778317	9.49368803909541	7.95852423221197	8.67712923933445	11.2641213419631	5.24366124715889	7.44203100877277	7.60278204287481	6.88070691666643	9.48737652553277	6.96527965329773	10.2494978836266	8.7527728346616	6.73830048949735	6.6386155251691	6.44204218137653	6.11749991679452	6.90945774894418	6.10080728870709	9.45378019995839	7.40223251412997	10.5618012196835	6.50644686623406	9.93973498073678	7.60278204287481	8.18228712129103	8.59436050274966	7.7526278140933	7.20806890920279	9.75505552454077	7.73138995153105	9.57480827196698	8.8171129526524	8.66599153538797	7.2830799434721	9.07037885848487	5.6247498905819	7.62022399837422	7.03647186820889	9.84788770839738	7.51224792008188	6.30370594971685	9.37733374673512	7.56124155864948	9.84171644273358	5.14542803101211	7.82458395825573	6.73830048949735	7.02776424065197	11.5347101541868	6.13399588365707	7.51224792008188	6.65004281895968	6.53141101883048	9.23011897547549	7.11254430748655	5.99623400087582	6.49379800778317	6.49379800778317	6.87099320919309	8.7993852623112	7.31916358193872	8.07263991556541	9.79137212651665	8.31302883096246	7.94935966998343	7.78905577585538	6.6613790281972	7.35436183036046	6.6386155251691	7.00131872702921	7.60278204287481	7.94475541279077	7.37507365664382	7.39549082484963	7.40223251412997	10.0369265469631	7.51846428116998	8.17444529423894	7.95852423221197	6.65004281895968	6.8314635280373	8.54960836079145	8.28417397905317	6.9561261183186	7.26098579818378	7.42888704874453	7.49343577546798	8.26214710156033	5.07551200143922	6.79080734330675	7.16903806119426	7.63745683194194	8.4130345226567	5.84332702714289	6.06681230501082	7.78905577585538	8.00349169988336	7.82458395825573	8.21705637186698	7.89788409171059	9.93162273647998	7.03647186820889	8.81207010321914	7.20806890920279	7.87869959287358	5.82296932441027	9.69470342109848	6.42880213025416	8.47498245047714	10.0668632808259	7.08763336376249	9.22063720729786	9.05338676870231
"prevail_cu_cfrna_308"	7.5210250530544	8.59116128105099	9.36635276231819	6.30597035447213	6.47047444787366	6.66375381668317	6.47047444787366	6.30597035447213	7.41816492858524	6.0516709313556	8.62613236096711	6.91189664628	6.98586897770601	8.03678657613071	7.36383262335521	8.29047333021251	7.70698345148003	8.70457583869869	6.91189664628	7.94737761922922	7.21825502351602	8.3888030817033	10.4060045899268	6.6178435220945	6.52131740861482	7.18727789217275	6.83388328047966	6.30597035447213	6.57040058619716	10.1134011577335	7.12323901325854	6.6178435220945	6.83388328047966	7.89093881860321	7.90999874305132	7.8716230496362	6.36295972540653	8.01934352670957	6.98586897770601	9.51675651754736	6.30597035447213	9.26647895526029	7.02146759746884	9.63016631333067	7.81206940164848	7.33587513026701	6.83388328047966	6.52131740861482	6.6178435220945	9.44024393046678	9.38007216912966	7.59360779960674	7.12323901325854	6.2465798847048	6.87342277668677	7.74994350918073	6.52131740861482	9.38007216912966	7.64003646688993	7.15561627451696	7.8716230496362	8.34748070015001	8.83981666223021	6.98586897770601	7.12323901325854	7.33587513026701	7.59360779960674	9.52912310516883	8.36138692663311	6.75135627500892	7.61700959531172	5.90477193453232	6.11969742913693	7.09011275798947	6.91189664628	7.05620175281942	6.79321675636597	7.02146759746884	6.75135627500892	7.09011275798947	8.18493690499749	9.98463459428107	7.98381027106713	7.15561627451696	6.98586897770601	7.15561627451696	7.41816492858524	7.24857682202168	7.05620175281942	9.21382258881846	8.169208621914	8.57931311924741	7.39125584352043	8.21588738423089	8.26110074386622	8.614569356702	8.169208621914	7.39125584352043	7.33587513026701	5.98015925834154	7.24857682202168	7.18727789217275	7.6627002806011	8.05402081479955	7.74994350918073	7.79165746177501	5.65024376349348	8.07105119292275	8.07105119292275	7.05620175281942	6.83388328047966	6.6178435220945	6.94936136024467	6.91189664628	6.83388328047966	6.87342277668677	7.02146759746884	6.79321675636597	7.81206940164848	12.2605560001892	6.52131740861482	7.18727789217275	7.09011275798947	7.27827060654734	7.24857682202168	7.41816492858524	7.68501234623454	9.78255382804445	7.27827060654734	7.90999874305132	8.00168653341498	5.55366319789453
"prevail_cu_cfrna_293"	7.6553154671386	7.79281790354942	9.53233134407123	6.52212494462822	6.69344849762426	6.69344849762426	6.42802585216924	5.87976404758439	7.13030400209043	5.17250565023206	8.64790514666892	7.11035394432412	5.7007666121159	7.58490868047203	6.92851136726444	8.14549214958717	7.74842867275812	8.68870574958796	6.67993420260515	7.72897715908015	7.40854512682305	8.71198345528037	10.3498774001143	5.42960006799981	6.85837791016285	7.43281496178866	6.30969587888407	6.03823024738533	7.17899626159137	10.4756198862984	7.00620674440508	6.56693148655356	7.06959998814054	8.33311016934565	7.91831554280417	7.84192584864563	6.49144776484872	7.34174474374804	6.9170590191645	9.41771018901848	6.25577861746703	7.92402708211525	6.87030865418751	9.34726913252481	7.54836809225753	6.82197531418337	6.95114430861891	6.18051662886534	6.83421299129156	8.96265975332979	9.45562569136182	7.38385790013895	6.95114430861891	6.12129828415816	7.03825444951966	7.01696928952308	6.63860363000286	9.53233134407123	8.07024813684318	7.11035394432412	8.26726966440994	8.22164240640586	8.0124575612727	6.97342440732301	6.97342440732301	6.21865127074088	7.59926865923182	8.66504596443283	7.11035394432412	6.55215260638237	7.85991760985522	6.77194674870049	5.49474122477285	7.14017577026262	7.13030400209043	6.87030865418751	6.87030865418751	7.8717883339903	6.52212494462822	7.38385790013895	7.84192584864563	10.3413759199849	7.74197402285892	7.37553355508537	6.3952162805169	6.32721950187166	6.93987264694257	7.5557509271604	6.61036709479395	7.76125171286521	7.5557509271604	8.34166586556817	8.02845008134056	8.27622421399881	7.40036313757505	8.84727489251041	7.32454720132281	7.28952098384244	6.87030865418751	6.12129828415816	7.35026682792407	7.02765145736583	7.46454946800372	8.32881319228667	7.9522496511331	7.40036313757505	6.49144776484872	8.35017105372515	7.72243441274632	7.07989776614805	7.09012198770564	7.22608802683586	7.03825444951966	6.96232776802751	6.9170590191645	7.22608802683586	7.7990488585481	7.28062913152524	8.0016963191821	12.4277507760653	6.52212494462822	6.93987264694257	7.06959998814054	6.50686932575565	7.45668135011471	6.66629033486327	6.95114430861891	10.6055454144755	6.50686932575565	8.68534946381278	7.66217012793677	6.12129828415816
